record_id,series,sequence,title,youtube_id,transcript_rel,subtitle_rel,media_rel,media_match,media_candidates,transcript_words,last_timestamp,duration_seconds,transcript_sha256,subtitle_sha256,video_family_size,canonical_video_record
school-of-hard-knocks/hard-knocks-interviews/089-BaxpJArMn9Y,school-of-hard-knocks/hard-knocks-interviews,89,Asking Miami Millionaires How to Get RICH!,BaxpJArMn9Y,markdown/lazyearn/school-of-hard-knocks/hard-knocks-interviews/089 - Asking Miami Millionaires How to Get RICH! [BaxpJArMn9Y].md,subtitles/lazyearn/school-of-hard-knocks/hard-knocks-interviews/089 - Asking Miami Millionaires How to Get RICH! [BaxpJArMn9Y].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/089 - Asking Miami Millionaires How to Get RICH! [BaxpJArMn9Y].webm,exact-source-path,1,3443,"00:14:17,501",857.501,d0111d1bda7fdc44362a38e08a5681ba1be688603e0bbd32f4f737bc237253e9,735d4cdfcfb46fdadef25028a9ae745df554e084da34e487e8ffb672854e9fe8,2,no
school-of-hard-knocks/hard-knocks-interviews/090-prPvzJwgHqg,school-of-hard-knocks/hard-knocks-interviews,90,How He Built A $200 Million⧸Year Security Company,prPvzJwgHqg,markdown/lazyearn/school-of-hard-knocks/hard-knocks-interviews/090 - How He Built A $200 Million⧸Year Security Company [prPvzJwgHqg].md,subtitles/lazyearn/school-of-hard-knocks/hard-knocks-interviews/090 - How He Built A $200 Million⧸Year Security Company [prPvzJwgHqg].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/090 - How He Built A $200 Million⧸Year Security Company [prPvzJwgHqg].webm,exact-source-path,1,3898,"00:15:41,280",941.28,5db733cc615822d1fe017eb6dca5cb5152e7b06a0fab4cf8c3d67453ec477427,2c1ae6f0a0a181e00ec8fcc3babdc2fca2f2dbe9e864c6d410d445a9c8005706,3,no
school-of-hard-knocks/hard-knocks-interviews/091-nReWQdfRSC8,school-of-hard-knocks/hard-knocks-interviews,91,Asking Millionaires How They Got RICH! (Scottsdale),nReWQdfRSC8,markdown/lazyearn/school-of-hard-knocks/hard-knocks-interviews/091 - Asking Millionaires How They Got RICH! (Scottsdale) [nReWQdfRSC8].md,subtitles/lazyearn/school-of-hard-knocks/hard-knocks-interviews/091 - Asking Millionaires How They Got RICH! (Scottsdale) [nReWQdfRSC8].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/091 - Asking Millionaires How They Got RICH! (Scottsdale) [nReWQdfRSC8].webm,exact-source-path,1,3372,"00:12:22,760",742.76,33340300687363a0ecca7d5a74996f890a9c20bb7c790113de284d0c3b8e1ad3,e086f251ace00a24e772c97919aa2551edb871c13f321ab7babb5859fa3f3e7e,2,no
school-of-hard-knocks/hard-knocks-interviews/092-kJ7HiO27n1g,school-of-hard-knocks/hard-knocks-interviews,92,Asking Calabasas Millionaires How They Got RICH!,kJ7HiO27n1g,markdown/lazyearn/school-of-hard-knocks/hard-knocks-interviews/092 - Asking Calabasas Millionaires How They Got RICH! [kJ7HiO27n1g].md,subtitles/lazyearn/school-of-hard-knocks/hard-knocks-interviews/092 - Asking Calabasas Millionaires How They Got RICH! [kJ7HiO27n1g].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/092 - Asking Calabasas Millionaires How They Got RICH! [kJ7HiO27n1g].mkv,exact-source-path,1,2333,"00:09:13,819",553.819,0bb409fcb93eda9f4c480519d279d43c46a367c782e031bb57912740aa6021ee,e1a43dd9c13186e221f93d9b145bf6530f05c2b52f921d1991e84b130fb10a97,2,no
school-of-hard-knocks/hard-knocks-interviews/093-_5yi6XW4Av8,school-of-hard-knocks/hard-knocks-interviews,93,Asking Millionaire Homeowners How They Got Rich,_5yi6XW4Av8,markdown/lazyearn/school-of-hard-knocks/hard-knocks-interviews/093 - Asking Millionaire Homeowners How They Got Rich [_5yi6XW4Av8].md,subtitles/lazyearn/school-of-hard-knocks/hard-knocks-interviews/093 - Asking Millionaire Homeowners How They Got Rich [_5yi6XW4Av8].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/093 - Asking Millionaire Homeowners How They Got Rich [_5yi6XW4Av8].webm,exact-source-path,1,2890,"00:12:13,459",733.459,f31de4060dca19ebc537074124ce5858d24b3a6c37dae4dbe4fb879a756511b0,7546f568d64f4250390ebdfe54e6e120ea8ed217f9403499d5aa94bf1b69f0ff,2,no
school-of-hard-knocks/hard-knocks-interviews/094-YU_58awAISY,school-of-hard-knocks/hard-knocks-interviews,94,Asking Orlando Millionaire’s How They Got RICH!,YU_58awAISY,markdown/lazyearn/school-of-hard-knocks/hard-knocks-interviews/094 - Asking Orlando Millionaire’s How They Got RICH! [YU_58awAISY].md,subtitles/lazyearn/school-of-hard-knocks/hard-knocks-interviews/094 - Asking Orlando Millionaire’s How They Got RICH! [YU_58awAISY].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/094 - Asking Orlando Millionaire’s How They Got RICH! [YU_58awAISY].webm,exact-source-path,1,2895,"00:10:23,400",623.4,e700a1cf7b68cb47078f085da2b93f0df06db067052c075fddbb2f48af0a72ae,70ec6ac7c327f804f154b4f621f0a477c9a6b5439b0f4bd42f1c8b9fffe8fb3f,2,no
school-of-hard-knocks/hard-knocks-interviews/095-xe3GmH-mBQI,school-of-hard-knocks/hard-knocks-interviews,95,Asking Beverly Hills Millionaires How They Got RICH!,xe3GmH-mBQI,markdown/lazyearn/school-of-hard-knocks/hard-knocks-interviews/095 - Asking Beverly Hills Millionaires How They Got RICH! [xe3GmH-mBQI].md,subtitles/lazyearn/school-of-hard-knocks/hard-knocks-interviews/095 - Asking Beverly Hills Millionaires How They Got RICH! [xe3GmH-mBQI].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/095 - Asking Beverly Hills Millionaires How They Got RICH! [xe3GmH-mBQI].webm,exact-source-path,1,3442,"00:13:13,360",793.36,d5f27605a08612f940512d121fc49e0ef68766f8931e793e4aeb99da14014938,e5bdece3a592be1983ec822893bfebdaba21dbb94e30935b5a14f366cf69b18d,2,no
school-of-hard-knocks/hard-knocks-interviews/096-V6I3R5Z-YZI,school-of-hard-knocks/hard-knocks-interviews,96,Asking A 27 Year Old How to Make $300 Million,V6I3R5Z-YZI,markdown/lazyearn/school-of-hard-knocks/hard-knocks-interviews/096 - Asking A 27 Year Old How to Make $300 Million [V6I3R5Z-YZI].md,subtitles/lazyearn/school-of-hard-knocks/hard-knocks-interviews/096 - Asking A 27 Year Old How to Make $300 Million [V6I3R5Z-YZI].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/096 - Asking A 27 Year Old How to Make $300 Million [V6I3R5Z-YZI].mkv,exact-source-path,1,4865,"00:20:52,458",1252.458,7201e66e771433d9a9f7718d73cce5d588279e22791636c9b50094fcde8e0250,04c66b8b98eccf1ae03c7337af745d4a688f664baca0e766a2a619b9b107ba76,3,no
school-of-hard-knocks/hard-knocks-interviews/097-G2kqG3kDdGo,school-of-hard-knocks/hard-knocks-interviews,97,Asking Supercar Owners How They Got RICH!,G2kqG3kDdGo,markdown/lazyearn/school-of-hard-knocks/hard-knocks-interviews/097 - Asking Supercar Owners How They Got RICH! [G2kqG3kDdGo].md,subtitles/lazyearn/school-of-hard-knocks/hard-knocks-interviews/097 - Asking Supercar Owners How They Got RICH! [G2kqG3kDdGo].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/097 - Asking Supercar Owners How They Got RICH! [G2kqG3kDdGo].webm,exact-source-path,1,4385,"00:16:15,199",975.199,fad18b24feaa013ef15aae900fb3e027d593ce2d059345162d2d12d9fc28730f,4946edb4d4b3dffdb625f674b92d9260b5457474198fcee27d161d8c2ed69f82,1,yes
school-of-hard-knocks/hard-knocks-interviews/098-pBjoezYFA0Y,school-of-hard-knocks/hard-knocks-interviews,98,Asking Millionaires How They Got RICH! (Austin),pBjoezYFA0Y,markdown/lazyearn/school-of-hard-knocks/hard-knocks-interviews/098 - Asking Millionaires How They Got RICH! (Austin) [pBjoezYFA0Y].md,subtitles/lazyearn/school-of-hard-knocks/hard-knocks-interviews/098 - Asking Millionaires How They Got RICH! (Austin) [pBjoezYFA0Y].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/098 - Asking Millionaires How They Got RICH! (Austin) [pBjoezYFA0Y].webm,exact-source-path,1,3505,"00:14:16,680",856.68,8d1941e3ccb5f3498e08355ade90243183dbd5ae359c51cb0edf5d82df8b0302,9d7ef088605c07227ab91bcff3e62c15135b41d5a727281fbcc54e993e626361,2,no
school-of-hard-knocks/hard-knocks-interviews/099-3K43YBxUp0I,school-of-hard-knocks/hard-knocks-interviews,99,Meet The Most Interesting Man On The Planet,3K43YBxUp0I,markdown/lazyearn/school-of-hard-knocks/hard-knocks-interviews/099 - Meet The Most Interesting Man On The Planet [3K43YBxUp0I].md,subtitles/lazyearn/school-of-hard-knocks/hard-knocks-interviews/099 - Meet The Most Interesting Man On The Planet [3K43YBxUp0I].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/099 - Meet The Most Interesting Man On The Planet [3K43YBxUp0I].webm,exact-source-path,1,3932,"00:19:12,568",1152.568,d23e4a86390804fcdf5175759040846d4e14f9a1dc1368f0e964dbb638de97f2,fa537e42166674e77a2dd80f3515c0c35048e05f944c37917afc4878ed4d1adb,3,no
school-of-hard-knocks/hard-knocks-interviews/100-ZHFNlM0xG4U,school-of-hard-knocks/hard-knocks-interviews,100,Asking Luxury Shoppers How They Got RICH! (Miami),ZHFNlM0xG4U,markdown/lazyearn/school-of-hard-knocks/hard-knocks-interviews/100 - Asking Luxury Shoppers How They Got RICH! (Miami) [ZHFNlM0xG4U].md,subtitles/lazyearn/school-of-hard-knocks/hard-knocks-interviews/100 - Asking Luxury Shoppers How They Got RICH! (Miami) [ZHFNlM0xG4U].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/100 - Asking Luxury Shoppers How They Got RICH! (Miami) [ZHFNlM0xG4U].webm,exact-source-path,1,3880,"00:15:17,800",917.8,406b5c37f884211932f526f0f5c530e98575bb7a3bdd167bed74a88180fc4a25,5bf17055bdf61dd23806a1b9830f2397165e25168ea6758f4ba06e9504d46cdc,2,no
school-of-hard-knocks/hard-knocks-interviews/101-BP548td2dds,school-of-hard-knocks/hard-knocks-interviews,101,Asking Millionaires How They Got RICH! (Miami),BP548td2dds,markdown/lazyearn/school-of-hard-knocks/hard-knocks-interviews/101 - Asking Millionaires How They Got RICH! (Miami) [BP548td2dds].md,subtitles/lazyearn/school-of-hard-knocks/hard-knocks-interviews/101 - Asking Millionaires How They Got RICH! (Miami) [BP548td2dds].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/101 - Asking Millionaires How They Got RICH! (Miami) [BP548td2dds].webm,exact-source-path,1,4334,"00:18:11,040",1091.04,70e66af4b7a377b85bf1e4e5e41c960128fc56e49784214588a36ed356f9d515,b52e0d400d3f32f38a42110fa2d3e4e32f43563f828c7f32fce5d1f216de5ff5,2,no
school-of-hard-knocks/hard-knocks-interviews/102-yOSsd1Tpno4,school-of-hard-knocks/hard-knocks-interviews,102,Young Entrepreneur Interviews Billionaire Grant Cardone,yOSsd1Tpno4,markdown/lazyearn/school-of-hard-knocks/hard-knocks-interviews/102 - Young Entrepreneur Interviews Billionaire Grant Cardone [yOSsd1Tpno4].md,subtitles/lazyearn/school-of-hard-knocks/hard-knocks-interviews/102 - Young Entrepreneur Interviews Billionaire Grant Cardone [yOSsd1Tpno4].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/102 - Young Entrepreneur Interviews Billionaire Grant Cardone [yOSsd1Tpno4].webm,exact-source-path,1,9439,"00:44:28,704",2668.704,d318a6ab0afab3a0c4697e3ac45f98979a14178765a8560f414fcc68648dc80c,3a6354de11011674db2f802ec1ce4aec3c34b229ed027a5f1832c31986c6cdfd,3,no
school-of-hard-knocks/hard-knocks-interviews/103-jJxwJhdKb1s,school-of-hard-knocks/hard-knocks-interviews,103,Asking Millionaires How They Got RICH! (Dallas),jJxwJhdKb1s,markdown/lazyearn/school-of-hard-knocks/hard-knocks-interviews/103 - Asking Millionaires How They Got RICH! (Dallas) [jJxwJhdKb1s].md,subtitles/lazyearn/school-of-hard-knocks/hard-knocks-interviews/103 - Asking Millionaires How They Got RICH! (Dallas) [jJxwJhdKb1s].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/103 - Asking Millionaires How They Got RICH! (Dallas) [jJxwJhdKb1s].webm,exact-source-path,1,3719,"00:14:51,940",891.94,15190b75e307984765ca6ff553ca0e3205fb7cb90455da5b22310478a91f545b,3a1b3a22c5a5763db19af86f48d74e49d5e4d52ad3661ba9f16e82a25f20b8f6,2,no
school-of-hard-knocks/hard-knocks-interviews/104-7Cxfg0N_MUw,school-of-hard-knocks/hard-knocks-interviews,104,From $0 To $12M A Year At 26Years Old. Here’s How,7Cxfg0N_MUw,markdown/lazyearn/school-of-hard-knocks/hard-knocks-interviews/104 - From $0 To $12M A Year At 26Years Old. Here’s How [7Cxfg0N_MUw].md,subtitles/lazyearn/school-of-hard-knocks/hard-knocks-interviews/104 - From $0 To $12M A Year At 26Years Old. Here’s How [7Cxfg0N_MUw].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/104 - From $0 To $12M A Year At 26Years Old. Here’s How [7Cxfg0N_MUw].webm,exact-source-path,1,1871,"00:08:13,000",493.0,7dd1c1d2cfbe8f1ab15280c923faefad7cf661d7935389bb9503881c03d4da38,a3304f43541e335d0cec4fff1146693ba64c06cb1ec5760c5ced04ae4672804b,3,no
school-of-hard-knocks/hard-knocks-interviews/105-H1Dt1Pz-B4g,school-of-hard-knocks/hard-knocks-interviews,105,Asking Millionaire Homeowners How They Got Rich,H1Dt1Pz-B4g,markdown/lazyearn/school-of-hard-knocks/hard-knocks-interviews/105 - Asking Millionaire Homeowners How They Got Rich [H1Dt1Pz-B4g].md,subtitles/lazyearn/school-of-hard-knocks/hard-knocks-interviews/105 - Asking Millionaire Homeowners How They Got Rich [H1Dt1Pz-B4g].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/105 - Asking Millionaire Homeowners How They Got Rich [H1Dt1Pz-B4g].webm,exact-source-path,1,3828,"00:15:34,378",934.378,306a1078d30d40a4cf3f0936a7193c441349589e0ed456a887a20edbaf4825fc,232d2bc2191bef0cd08a1064cef404239a1e0996b9c6ff2e635b57e0fd4efe41,2,no
school-of-hard-knocks/hard-knocks-interviews/106-FLgy1LvYTDI,school-of-hard-knocks/hard-knocks-interviews,106,Asking Millionaires How They Got RICH! (Houston),FLgy1LvYTDI,markdown/lazyearn/school-of-hard-knocks/hard-knocks-interviews/106 - Asking Millionaires How They Got RICH! (Houston) [FLgy1LvYTDI].md,subtitles/lazyearn/school-of-hard-knocks/hard-knocks-interviews/106 - Asking Millionaires How They Got RICH! (Houston) [FLgy1LvYTDI].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/106 - Asking Millionaires How They Got RICH! (Houston) [FLgy1LvYTDI].mkv,exact-source-path,1,3007,"00:11:56,980",716.98,0b58e51555f461e895177649acc18b11cdb370547e79b8e13d25eebd22f6f65f,a338e42b0d586b0807bfc74ad7da244d08b5cd890aeaad86dfd07bce5bae9146,2,no
school-of-hard-knocks/hard-knocks-interviews/107-bmQRL82f-5I,school-of-hard-knocks/hard-knocks-interviews,107,6 Questions With A Public CEO,bmQRL82f-5I,markdown/lazyearn/school-of-hard-knocks/hard-knocks-interviews/107 - 6 Questions With A Public CEO [bmQRL82f-5I].md,subtitles/lazyearn/school-of-hard-knocks/hard-knocks-interviews/107 - 6 Questions With A Public CEO [bmQRL82f-5I].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/107 - 6 Questions With A Public CEO [bmQRL82f-5I].mkv,exact-source-path,1,3849,"00:20:29,460",1229.46,d824a0565ec8457def98c49d6d066601147a0e36567173a50d81630aa60ddf25,65a3b10132c78680322e6aa3f3e637e58c57d32b5fcdef2179175bceabdf4958,3,no
school-of-hard-knocks/hard-knocks-interviews/108-oRqUthcMi6I,school-of-hard-knocks/hard-knocks-interviews,108,The Single Skill That Built His $100M Year Business,oRqUthcMi6I,markdown/lazyearn/school-of-hard-knocks/hard-knocks-interviews/108 - The Single Skill That Built His $100M Year Business [oRqUthcMi6I].md,subtitles/lazyearn/school-of-hard-knocks/hard-knocks-interviews/108 - The Single Skill That Built His $100M Year Business [oRqUthcMi6I].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/108 - The Single Skill That Built His $100M Year Business [oRqUthcMi6I].mkv,exact-source-path,1,3080,"00:14:53,760",893.76,f809fa7412437b76b94beab0a85694401b2331f276633795bbca48d404f69e3d,ae613683276a5385890d2a981ab75d86fa5453c5c595738151de5f8d9aef38b7,3,no
school-of-hard-knocks/hard-knocks-interviews/109-efJj9j2NRJg,school-of-hard-knocks/hard-knocks-interviews,109,Asking Miami Luxury Shoppers How They Got Rich,efJj9j2NRJg,markdown/lazyearn/school-of-hard-knocks/hard-knocks-interviews/109 - Asking Miami Luxury Shoppers How They Got Rich [efJj9j2NRJg].md,subtitles/lazyearn/school-of-hard-knocks/hard-knocks-interviews/109 - Asking Miami Luxury Shoppers How They Got Rich [efJj9j2NRJg].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/109 - Asking Miami Luxury Shoppers How They Got Rich [efJj9j2NRJg].mkv,exact-source-path,1,2849,"00:11:59,360",719.36,8cbc33e84c4d00f937fc77d4359e4ae86cc099c10988c4d3102bd2150a7bdc52,9520e942319faa040dd954a71b986a882ca6ae9d0b36645bbdfcd0153c2344a1,1,yes
school-of-hard-knocks/hard-knocks-interviews/110-lAOliWexJgo,school-of-hard-knocks/hard-knocks-interviews,110,He Turned $100k Into $25M,lAOliWexJgo,markdown/lazyearn/school-of-hard-knocks/hard-knocks-interviews/110 - He Turned $100k Into $25M [lAOliWexJgo].md,subtitles/lazyearn/school-of-hard-knocks/hard-knocks-interviews/110 - He Turned $100k Into $25M [lAOliWexJgo].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/110 - He Turned $100k Into $25M [lAOliWexJgo].webm,exact-source-path,1,4320,"00:17:15,460",1035.46,6c33df7bf7a3d4be91f24dcfa11e9d0f5ac62b5b7b15f4630f701890a0a95872,e1a0e5a556d8ba03209e1a96285af54c2a7c7189e00ee8c453ad84b02396e291,3,no
school-of-hard-knocks/hard-knocks-interviews/111-O_FWBldliEo,school-of-hard-knocks/hard-knocks-interviews,111,Asking Miami Millionaires How They Got Rich,O_FWBldliEo,markdown/lazyearn/school-of-hard-knocks/hard-knocks-interviews/111 - Asking Miami Millionaires How They Got Rich [O_FWBldliEo].md,subtitles/lazyearn/school-of-hard-knocks/hard-knocks-interviews/111 - Asking Miami Millionaires How They Got Rich [O_FWBldliEo].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/111 - Asking Miami Millionaires How They Got Rich [O_FWBldliEo].mkv,exact-source-path,1,3560,"00:14:43,780",883.78,7937f1a5c40439f47b4f0ac9fe1eec12a95ac9ec1829cef31ce7051a27ac24e8,d8c17f0d6be0172c2a2f280902e306f2f93802792ec4a9165bcc561756d09c86,1,yes
school-of-hard-knocks/hard-knocks-interviews/112-C2lgZOIPp8c,school-of-hard-knocks/hard-knocks-interviews,112,Asking Orlando Millionaires How They Got Rich,C2lgZOIPp8c,markdown/lazyearn/school-of-hard-knocks/hard-knocks-interviews/112 - Asking Orlando Millionaires How They Got Rich [C2lgZOIPp8c].md,subtitles/lazyearn/school-of-hard-knocks/hard-knocks-interviews/112 - Asking Orlando Millionaires How They Got Rich [C2lgZOIPp8c].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/112 - Asking Orlando Millionaires How They Got Rich [C2lgZOIPp8c].mkv,exact-source-path,1,3230,"00:12:43,140",763.14,6fcc23aa07836328246b26e2113de7fb297489eb4f8f91532f8ffc4e8ed833a4,da85dd3a4f2978b0753fc9e80bcd410dbf1504505d94d90178a1e34871c76599,2,no
school-of-hard-knocks/hard-knocks-interviews/113-1m7ERHu13sc,school-of-hard-knocks/hard-knocks-interviews,113,"Asking Strangers How Much MONEY They Make (Austin, Texas)",1m7ERHu13sc,"markdown/lazyearn/school-of-hard-knocks/hard-knocks-interviews/113 - Asking Strangers How Much MONEY They Make (Austin, Texas) [1m7ERHu13sc].md","subtitles/lazyearn/school-of-hard-knocks/hard-knocks-interviews/113 - Asking Strangers How Much MONEY They Make (Austin, Texas) [1m7ERHu13sc].srt","lazyearn/school-of-hard-knocks/hard-knocks-interviews/113 - Asking Strangers How Much MONEY They Make (Austin, Texas) [1m7ERHu13sc].mkv",exact-source-path,1,2864,"00:11:00,180",660.18,c79c8622653ee336690ef0d00b5f9416c58f5854f9f24523f4c7bb7d66d85200,81043752131cb13967125893090500be8b71c9f1bbe32c22864f17c748b7d28a,2,no
school-of-hard-knocks/hard-knocks-interviews/114-3G79t-mcgJ8,school-of-hard-knocks/hard-knocks-interviews,114,Asking A Tech Millionaire How To Start & Scale a Tech Company,3G79t-mcgJ8,markdown/lazyearn/school-of-hard-knocks/hard-knocks-interviews/114 - Asking A Tech Millionaire How To Start & Scale a Tech Company [3G79t-mcgJ8].md,subtitles/lazyearn/school-of-hard-knocks/hard-knocks-interviews/114 - Asking A Tech Millionaire How To Start & Scale a Tech Company [3G79t-mcgJ8].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/114 - Asking A Tech Millionaire How To Start & Scale a Tech Company [3G79t-mcgJ8].webm,exact-source-path,1,3031,"00:12:47,600",767.6,0e64355831d054e2f02d240c99e6355c2df8c2b262167f130940781dbef77323,6ee911b99499cb44dd2a9eb0bd8801c66a45a5f53e6074f3e569342daa63682f,2,no
school-of-hard-knocks/hard-knocks-interviews/115-w1bpdHouHpI,school-of-hard-knocks/hard-knocks-interviews,115,Asking Denver Millionaires How Much Money They Make,w1bpdHouHpI,markdown/lazyearn/school-of-hard-knocks/hard-knocks-interviews/115 - Asking Denver Millionaires How Much Money They Make [w1bpdHouHpI].md,subtitles/lazyearn/school-of-hard-knocks/hard-knocks-interviews/115 - Asking Denver Millionaires How Much Money They Make [w1bpdHouHpI].srt,lazyearn/school-of-hard-knocks/hard-knocks-interviews/115 - Asking Denver Millionaires How Much Money They Make [w1bpdHouHpI].webm,exact-source-path,1,1845,"00:07:07,220",427.22,a1bf0d4f77b23cf311ec3f81b97f606cca3ecdbcd4a838be9e2377994b6243cd,7b14a18db04ddaf635cd9aa4defafc033cec9fcc7232ded0ae0eda02c9562ce0,2,no
